"3 규모(30 ~ 99 인)","대졸이상","여","20 ~ 24",23.4,20.8,169.9,164.3,5.6,0.6,2597
"3 규모(30 ~ 99 인)","대졸이상","여","25 ~ 29",27.2,20.8,171.4,165.5,5.9,0.6,2997
"3 규모(30 ~ 99 인)","대졸이상","여","30 ~ 34",31.9,20.8,170.9,164.9,6.0,0.7,3521
"3 규모(30 ~ 99 인)","대졸이상","여","35 ~ 39",36.9,20.7,168.7,163.4,5.3,0.6,4212
"3 규모(30 ~ 99 인)","대졸이상","여","40 ~ 44",41.9,20.6,166.3,161.0,5.3,0.9,4266
"3 규모(30 ~ 99 인)","대졸이상","여","45 ~ 49",47.0,20.6,165.9,160.2,5.7,1.0,4537
"3 규모(30 ~ 99 인)","대졸이상","여","50 ~ 54",51.9,20.6,163.5,157.1,6.4,1.3,4342
"3 규모(30 ~ 99 인)","대졸이상","여","55 ~ 59",56.9,20.6,161.6,155.4,6.2,1.1,4054
"3 규모(30 ~ 99 인)","대졸이상","여","60세 ~",64.2,20.5,145.1,141.7,3.4,0.9,3439
"4 규모(100 ~ 299 인)","고졸","전체","20 ~ 24",22.4,20.8,173.7,157.9,15.8,3.4,2651
"4 규모(100 ~ 299 인)","고졸","전체","25 ~ 29",27.2,21.1,182.5,160.9,21.6,5.4,3039
"4 규모(100 ~ 299 인)","고졸","전체","30 ~ 34",32.0,21.4,191.8,162.5,29.3,7.6,3373
"4 규모(100 ~ 299 인)","고졸","전체","35 ~ 39",37.1,21.3,190.4,161.7,28.7,8.1,3612
"4 규모(100 ~ 299 인)","고졸","전체","40 ~ 44",42.0,21.2,188.5,161.3,27.3,7.2,3927
"4 규모(100 ~ 299 인)","고졸","전체","45 ~ 49",47.2,21.1,181.4,159.3,22.1,6.5,3840
"4 규모(100 ~ 299 인)","고졸","전체","50 ~ 54",52.1,21.2,181.0,159.3,21.7,6.4,3810
"4 규모(100 ~ 299 인)","고졸","전체","55 ~ 59",56.9,21.1,175.6,156.8,18.8,5.7,3606
"4 규모(100 ~ 299 인)","고졸","전체","60세 ~",64.1,21.0,161.9,150.4,11.5,3.5,2484
"4 규모(100 ~ 299 인)","고졸","남","20 ~ 24",22.5,20.9,179.5,158.6,20.9,4.7,2781
"4 규모(100 ~ 299 인)","고졸","남","25 ~ 29",27.3,21.2,188.0,161.2,26.8,6.9,3177
"4 규모(100 ~ 299 인)","고졸","남","30 ~ 34",32.0,21.6,198.9,163.6,35.3,9.2,3574
"4 규모(100 ~ 299 인)","고졸","남","35 ~ 39",37.0,21.6,197.8,163.4,34.5,10.1,3899
"4 규모(100 ~ 299 인)","고졸","남","40 ~ 44",42.0,21.3,196.5,163.1,33.3,8.9,4407
"4 규모(100 ~ 299 인)","고졸","남","45 ~ 49",47.1,21.2,192.0,162.9,29.1,8.5,4643
"4 규모(100 ~ 299 인)","고졸","남","50 ~ 54",52.1,21.1,191.6,163.7,27.9,8.0,4880
"4 규모(100 ~ 299 인)","고졸","남","55 ~ 59",57.0,21.0,188.5,163.3,25.2,7.2,4762
"4 규모(100 ~ 299 인)","고졸","남","60세 ~",64.4,20.8,176.7,162.2,14.5,3.6,2984
"4 규모(100 ~ 299 인)","고졸","여","20 ~ 24",22.3,20.6,165.2,156.9,8.3,1.6,2460
"4 규모(100 ~ 299 인)","고졸","여","25 ~ 29",27.0,20.9,170.3,160.3,10.0,2.1,2732
"4 규모(100 ~ 299 인)","고졸","여","30 ~ 34",31.9,20.7,170.4,159.1,11.4,3.0,2760
"4 규모(100 ~ 299 인)","고졸","여","35 ~ 39",37.1,20.7,172.0,157.6,14.4,3.4,2904
"4 규모(100 ~ 299 인)","고졸","여","40 ~ 44",42.2,21.0,172.3,157.4,14.9,3.7,2946
"4 규모(100 ~ 299 인)","고졸","여","45 ~ 49",47.2,21.0,167.2,154.5,12.7,3.9,2760
"4 규모(100 ~ 299 인)","고졸","여","50 ~ 54",52.1,21.3,169.8,154.7,15.2,4.6,2691
"4 규모(100 ~ 299 인)","고졸","여","55 ~ 59",56.9,21.2,163.4,150.6,12.7,4.2,2508
"4 규모(100 ~ 299 인)","고졸","여","60세 ~",63.9,21.3,145.5,137.3,8.2,3.3,1931
"4 규모(100 ~ 299 인)","전문대졸","전체","20 ~ 24",22.9,20.8,170.8,161.3,9.6,1.9,2639
"4 규모(100 ~ 299 인)","전문대졸","전체","25 ~ 29",27.2,21.0,176.1,163.6,12.5,3.1,3232
"4 규모(100 ~ 299 인)","전문대졸","전체","30 ~ 34",31.8,21.0,177.7,162.4,15.3,3.7,3636
"4 규모(100 ~ 299 인)","전문대졸","전체","35 ~ 39",37.1,21.0,177.6,162.2,15.4,4.2,4112
"4 규모(100 ~ 299 인)","전문대졸","전체","40 ~ 44",42.0,21.0,178.4,162.7,15.8,4.4,4489
"4 규모(100 ~ 299 인)","전문대졸","전체","45 ~ 49",47.0,21.0,174.8,161.6,13.3,3.8,4505
"4 규모(100 ~ 299 인)","전문대졸","전체","50 ~ 54",51.9,20.9,174.2,161.3,13.0,3.7,4926
"4 규모(100 ~ 299 인)","전문대졸","전체","55 ~ 59",56.6,21.0,175.2,160.5,14.7,4.8,5010
"4 규모(100 ~ 299 인)","전문대졸","전체","60세 ~",63.4,20.9,163.9,156.1,7.8,2.4,3319
"4 규모(100 ~ 299 인)","전문대졸","남","20 ~ 24",23.0,20.4,169.1,157.1,12.0,2.4,2756
"4 규모(100 ~ 299 인)","전문대졸","남","25 ~ 29",27.3,21.0,180.5,163.2,17.2,4.5,3479
"4 규모(100 ~ 299 인)","전문대졸","남","30 ~ 34",31.9,21.0,182.7,162.2,20.5,5.1,3904
"4 규모(100 ~ 299 인)","전문대졸","남","35 ~ 39",37.0,21.0,182.3,162.5,19.8,5.7,4471
"4 규모(100 ~ 299 인)","전문대졸","남","40 ~ 44",41.9,21.1,183.7,162.7,21.0,5.9,5028
"4 규모(100 ~ 299 인)","전문대졸","남","45 ~ 49",47.0,21.0,180.6,162.5,18.0,5.3,5341
"4 규모(100 ~ 299 인)","전문대졸","남","50 ~ 54",51.9,21.0,179.9,163.1,16.8,4.8,6076
"4 규모(100 ~ 299 인)","전문대졸","남","55 ~ 59",56.6,21.2,180.1,163.3,16.9,6.5,6404
"4 규모(100 ~ 299 인)","전문대졸","남","60세 ~",63.5,21.0,171.1,162.0,9.2,2.8,3792
"4 규모(100 ~ 299 인)","전문대졸","여","20 ~ 24",22.8,21.1,172.0,164.0,8.0,1.5,2563
"4 규모(100 ~ 299 인)","전문대졸","여","25 ~ 29",27.1,21.0,170.9,164.1,6.8,1.4,2936
"4 규모(100 ~ 299 인)","전문대졸","여","30 ~ 34",31.8,20.9,169.8,162.7,7.1,1.4,3210
"4 규모(100 ~ 299 인)","전문대졸","여","35 ~ 39",37.1,20.9,169.0,161.7,7.4,1.5,3455
"4 규모(100 ~ 299 인)","전문대졸","여","40 ~ 44",42.0,21.0,168.7,162.7,6.1,1.5,3502
"4 규모(100 ~ 299 인)","전문대졸","여","45 ~ 49",47.0,20.9,166.2,160.1,6.0,1.5,3238
"4 규모(100 ~ 299 인)","전문대졸","여","50 ~ 54",51.9,20.9,164.8,158.2,6.6,1.9,3030
"4 규모(100 ~ 299 인)","전문대졸","여","55 ~ 59",56.7,20.7,167.9,156.5,11.5,2.2,2932
"4 규모(100 ~ 299 인)","전문대졸","여","60세 ~",63.1,20.6,149.2,144.2,5.0,1.6,2350
"4 규모(100 ~ 299 인)","대졸이상","전체","20 ~ 24",23.5,20.9,170.2,162.9,7.3,2.1,2849
"4 규모(100 ~ 299 인)","대졸이상","전체","25 ~ 29",27.3,20.8,171.4,164.3,7.0,1.0,3444
"4 규모(100 ~ 299 인)","대졸이상","전체","30 ~ 34",31.9,20.8,171.6,164.4,7.1,1.0,4216
"4 규모(100 ~ 299 인)","대졸이상","전체","35 ~ 39",37.0,20.8,171.5,163.8,7.7,1.2,5150
"4 규모(100 ~ 299 인)","대졸이상","전체","40 ~ 44",41.9,20.7,170.4,163.0,7.4,1.4,5842
"4 규모(100 ~ 299 인)","대졸이상","전체","45 ~ 49",46.9,20.6,168.0,161.7,6.3,1.2,6569
"4 규모(100 ~ 299 인)","대졸이상","전체","50 ~ 54",51.9,20.4,165.9,159.4,6.5,1.4,6873
"4 규모(100 ~ 299 인)","대졸이상","전체","55 ~ 59",56.8,20.3,164.7,158.0,6.7,1.6,6771
"4 규모(100 ~ 299 인)","대졸이상","전체","60세 ~",64.2,20.0,160.6,156.5,4.1,0.8,5652
"4 규모(100 ~ 299 인)","대졸이상","남","20 ~ 24",23.6,21.5,180.8,165.2,15.6,5.8,3061
"4 규모(100 ~ 299 인)","대졸이상","남","25 ~ 29",27.4,20.8,173.5,164.6,8.9,1.3,3546
"4 규모(100 ~ 299 인)","대졸이상","남","30 ~ 34",32.0,20.8,173.6,164.8,8.8,1.2,4375
"4 규모(100 ~ 299 인)","대졸이상","남","35 ~ 39",37.0,20.8,173.8,164.8,8.9,1.4,5428
"4 규모(100 ~ 299 인)","대졸이상","남","40 ~ 44",42.0,20.8,172.5,163.9,8.6,1.6,6257
"4 규모(100 ~ 299 인)","대졸이상","남","45 ~ 49",46.9,20.7,170.3,163.4,7.0,1.3,7203
"4 규모(100 ~ 299 인)","대졸이상","남","50 ~ 54",51.9,20.6,169.9,162.7,7.2,1.5,7879
"4 규모(100 ~ 299 인)","대졸이상","남","55 ~ 59",56.8,20.7,169.8,162.4,7.4,1.7,7840
"4 규모(100 ~ 299 인)","대졸이상","남","60세 ~",64.4,20.2,162.7,159.0,3.7,0.7,6168
"4 규모(100 ~ 299 인)","대졸이상","여","20 ~ 24",23.4,20.7,166.9,162.2,4.7,1.0,2782
"4 규모(100 ~ 299 인)","대졸이상","여","25 ~ 29",27.2,20.8,169.5,164.1,5.4,0.7,3352
"4 규모(100 ~ 299 인)","대졸이상","여","30 ~ 34",31.8,20.8,168.8,163.9,4.9,0.6,3995
"4 규모(100 ~ 299 인)","대졸이상","여","35 ~ 39",36.9,20.6,166.9,161.8,5.1,0.7,4568
"4 규모(100 ~ 299 인)","대졸이상","여","40 ~ 44",41.9,20.5,165.4,160.7,4.7,0.7,4844
"4 규모(100 ~ 299 인)","대졸이상","여","45 ~ 49",46.9,20.2,161.7,157.4,4.3,0.8,4868
"4 규모(100 ~ 299 인)","대졸이상","여","50 ~ 54",51.9,19.6,155.4,150.5,4.8,1.1,4204
"4 규모(100 ~ 299 인)","대졸이상","여","55 ~ 59",56.7,19.5,151.4,146.6,4.8,1.3,3973
"4 규모(100 ~ 299 인)","대졸이상","여","60세 ~",63.5,19.6,152.0,146.3,5.6,1.4,3528
"5 규모(300 ~ 499 인)","고졸","전체","20 ~ 24",22.5,20.7,172.8,156.8,16.0,4.1,2849
"5 규모(300 ~ 499 인)","고졸","전체","25 ~ 29",27.1,20.9,183.2,160.7,22.5,5.6,3337
"5 규모(300 ~ 499 인)","고졸","전체","30 ~ 34",32.0,21.1,187.0,164.8,22.2,6.5,3652
"5 규모(300 ~ 499 인)","고졸","전체","35 ~ 39",37.0,20.9,184.0,161.5,22.5,7.0,3909
"5 규모(300 ~ 499 인)","고졸","전체","40 ~ 44",42.0,21.1,187.4,163.2,24.2,8.4,4416
"5 규모(300 ~ 499 인)","고졸","전체","45 ~ 49",47.2,21.4,187.9,162.6,25.4,7.9,4612
"5 규모(300 ~ 499 인)","고졸","전체","50 ~ 54",52.1,21.5,185.6,162.4,23.3,7.3,4642
"5 규모(300 ~ 499 인)","고졸","전체","55 ~ 59",56.9,21.2,183.1,161.7,21.3,6.8,4360
"5 규모(300 ~ 499 인)","고졸","전체","60세 ~",63.1,21.0,171.7,156.8,15.0,3.5,2964
"5 규모(300 ~ 499 인)","고졸","남","20 ~ 24",22.6,20.9,180.0,157.3,22.7,6.3,3035
"5 규모(300 ~ 499 인)","고졸","남","25 ~ 29",27.1,21.0,189.2,160.6,28.5,7.6,3561
"5 규모(300 ~ 499 인)","고졸","남","30 ~ 34",32.0,21.2,192.5,166.7,25.8,7.8,3897
"5 규모(300 ~ 499 인)","고졸","남","35 ~ 39",37.0,21.0,190.8,163.7,27.1,8.7,4310
"5 규모(300 ~ 499 인)","고졸","남","40 ~ 44",42.0,21.2,193.6,165.2,28.3,10.1,4807
"5 규모(300 ~ 499 인)","고졸","남","45 ~ 49",47.1,21.5,195.2,165.0,30.2,9.5,5255
"5 규모(300 ~ 499 인)","고졸","남","50 ~ 54",52.0,21.7,193.4,165.3,28.1,9.1,5594
"5 규모(300 ~ 499 인)","고졸","남","55 ~ 59",56.9,21.3,190.7,165.3,25.4,8.1,5385
"5 규모(300 ~ 499 인)","고졸","남","60세 ~",62.9,20.8,182.7,163.7,19.0,3.5,3553
"5 규모(300 ~ 499 인)","고졸","여","20 ~ 24",22.4,20.4,164.5,156.1,8.3,1.6,2635
"5 규모(300 ~ 499 인)","고졸","여","25 ~ 29",27.0,20.8,171.3,160.8,10.5,1.7,2895
"5 규모(300 ~ 499 인)","고졸","여","30 ~ 34",31.9,20.8,171.7,159.5,12.1,2.9,2966
"5 규모(300 ~ 499 인)","고졸","여","35 ~ 39",37.0,20.7,167.6,156.3,11.3,3.0,2946
"5 규모(300 ~ 499 인)","고졸","여","40 ~ 44",42.1,20.9,170.6,157.7,12.8,3.7,3359
"5 규모(300 ~ 499 인)","고졸","여","45 ~ 49",47.2,21.0,171.5,157.0,14.5,4.2,3152
"5 규모(300 ~ 499 인)","고졸","여","50 ~ 54",52.1,21.1,171.4,157.1,14.4,4.1,2898
"5 규모(300 ~ 499 인)","고졸","여","55 ~ 59",56.9,21.1,170.8,156.0,14.9,4.7,2718
"5 규모(300 ~ 499 인)","고졸","여","60세 ~",63.5,21.2,157.3,147.7,9.6,3.4,2185
"5 규모(300 ~ 499 인)","전문대졸","전체","20 ~ 24",22.9,21.2,175.9,163.9,12.0,3.5,2717
"5 규모(300 ~ 499 인)","전문대졸","전체","25 ~ 29",27.2,21.2,180.2,163.9,16.3,4.7,3351
"5 규모(300 ~ 499 인)","전문대졸","전체","30 ~ 34",31.9,21.1,181.0,164.6,16.4,4.5,3892
"5 규모(300 ~ 499 인)","전문대졸","전체","35 ~ 39",36.9,20.9,179.6,165.2,14.4,4.4,4316
"5 규모(300 ~ 499 인)","전문대졸","전체","40 ~ 44",41.9,20.7,180.9,163.9,17.0,5.6,5048
"5 규모(300 ~ 499 인)","전문대졸","전체","45 ~ 49",46.9,20.8,178.2,163.3,14.9,4.5,5305
"5 규모(300 ~ 499 인)","전문대졸","전체","50 ~ 54",51.8,21.0,178.7,163.8,14.8,4.7,5739
"5 규모(300 ~ 499 인)","전문대졸","전체","55 ~ 59",56.8,21.1,177.2,163.2,14.0,3.9,5738
"5 규모(300 ~ 499 인)","전문대졸","전체","60세 ~",64.1,20.8,182.8,163.5,19.3,1.2,4465
"5 규모(300 ~ 499 인)","전문대졸","남","20 ~ 24",23.2,21.4,182.5,164.1,18.4,6.4,2992
"5 규모(300 ~ 499 인)","전문대졸","남","25 ~ 29",27.2,21.2,186.2,163.1,23.0,7.1,3650
"5 규모(300 ~ 499 인)","전문대졸","남","30 ~ 34",31.9,21.2,187.1,165.0,22.1,6.4,4271
"5 규모(300 ~ 499 인)","전문대졸","남","35 ~ 39",37.0,20.9,185.3,166.4,18.9,6.1,4677
"5 규모(300 ~ 499 인)","전문대졸","남","40 ~ 44",41.9,20.6,185.7,164.5,21.3,7.2,5459
"5 규모(300 ~ 499 인)","전문대졸","남","45 ~ 49",46.9,20.6,181.5,163.8,17.7,5.5,5849
"5 규모(300 ~ 499 인)","전문대졸","남","50 ~ 54",51.8,20.9,181.7,164.4,17.3,5.1,6385
"5 규모(300 ~ 499 인)","전문대졸","남","55 ~ 59",56.8,21.0,179.8,163.7,16.1,4.3,6377
"5 규모(300 ~ 499 인)","전문대졸","남","60세 ~",64.1,20.8,186.3,165.2,21.2,1.2,4700
"5 규모(300 ~ 499 인)","전문대졸","여","20 ~ 24",22.7,21.1,172.2,163.8,8.4,1.8,2561
"5 규모(300 ~ 499 인)","전문대졸","여","25 ~ 29",27.2,21.2,172.1,164.9,7.1,1.3,2943
"5 규모(300 ~ 499 인)","전문대졸","여","30 ~ 34",31.9,21.0,171.2,164.1,7.1,1.3,3283
"5 규모(300 ~ 499 인)","전문대졸","여","35 ~ 39",36.8,20.8,168.6,162.8,5.7,1.2,3614
"5 규모(300 ~ 499 인)","전문대졸","여","40 ~ 44",41.9,21.1,170.0,162.5,7.5,1.9,4127
"5 규모(300 ~ 499 인)","전문대졸","여","45 ~ 49",47.0,21.1,170.8,162.0,8.7,2.3,4094
"5 규모(300 ~ 499 인)","전문대졸","여","50 ~ 54",51.7,21.4,171.0,162.5,8.5,3.6,4115
"5 규모(300 ~ 499 인)","전문대졸","여","55 ~ 59",56.7,21.3,167.7,161.3,6.4,2.7,3433
"5 규모(300 ~ 499 인)","전문대졸","여","60세 ~",63.4,20.3,156.0,151.1,4.9,1.2,2699
"5 규모(300 ~ 499 인)","대졸이상","전체","20 ~ 24",23.5,21.1,175.6,166.0,9.6,1.7,3019
"5 규모(300 ~ 499 인)","대졸이상","전체","25 ~ 29",27.2,20.9,172.9,164.9,8.1,1.0,3539
"5 규모(300 ~ 499 인)","대졸이상","전체","30 ~ 34",31.9,20.7,170.3,163.4,6.9,0.9,4373
"5 규모(300 ~ 499 인)","대졸이상","전체","35 ~ 39",36.9,20.6,169.0,162.4,6.5,0.9,5477
"5 규모(300 ~ 499 인)","대졸이상","전체","40 ~ 44",41.9,20.5,168.2,161.1,7.1,1.2,6466
"5 규모(300 ~ 499 인)","대졸이상","전체","45 ~ 49",46.9,20.4,166.3,160.2,6.2,1.1,7175
"5 규모(300 ~ 499 인)","대졸이상","전체","50 ~ 54",51.8,20.2,164.4,157.5,6.9,1.2,7622
"5 규모(300 ~ 499 인)","대졸이상","전체","55 ~ 59",56.7,20.1,164.3,157.0,7.3,1.2,7393
"5 규모(300 ~ 499 인)","대졸이상","전체","60세 ~",64.6,20.0,168.7,157.2,11.5,0.2,6158
"5 규모(300 ~ 499 인)","대졸이상","남","20 ~ 24",23.6,20.8,179.6,164.4,15.1,1.7,3002
"5 규모(300 ~ 499 인)","대졸이상","남","25 ~ 29",27.4,20.9,175.4,164.9,10.5,1.3,3656
"5 규모(300 ~ 499 인)","대졸이상","남","30 ~ 34",32.0,20.7,172.1,163.7,8.5,1.1,4564
"5 규모(300 ~ 499 인)","대졸이상","남","35 ~ 39",37.0,20.7,171.2,163.3,7.9,1.2,5763
"5 규모(300 ~ 499 인)","대졸이상","남","40 ~ 44",41.9,20.6,170.9,162.5,8.3,1.4,6905
"5 규모(300 ~ 499 인)","대졸이상","남","45 ~ 49",46.9,20.6,169.1,162.1,7.0,1.3,7711
"5 규모(300 ~ 499 인)","대졸이상","남","50 ~ 54",51.8,20.4,167.9,160.2,7.7,1.2,8381
"5 규모(300 ~ 499 인)","대졸이상","남","55 ~ 59",56.7,20.3,167.0,159.1,7.9,1.1,7782
"5 규모(300 ~ 499 인)","대졸이상","남","60세 ~",64.7,20.1,171.2,158.8,12.4,0.2,6173
"5 규모(300 ~ 499 인)","대졸이상","여","20 ~ 24",23.4,21.2,174.6,166.4,8.2,1.7,3023
"5 규모(300 ~ 499 인)","대졸이상","여","25 ~ 29",27.1,20.9,170.9,164.9,6.1,0.9,3444
"5 규모(300 ~ 499 인)","대졸이상","여","30 ~ 34",31.8,20.7,167.8,163.2,4.7,0.6,4112
"5 규모(300 ~ 499 인)","대졸이상","여","35 ~ 39",36.9,20.4,164.7,160.7,3.9,0.5,4927
"5 규모(300 ~ 499 인)","대졸이상","여","40 ~ 44",41.9,20.2,161.7,157.7,4.0,0.8,5390
"5 규모(300 ~ 499 인)","대졸이상","여","45 ~ 49",46.8,19.9,158.4,154.7,3.7,0.7,5653
"5 규모(300 ~ 499 인)","대졸이상","여","50 ~ 54",51.8,19.4,152.7,148.4,4.3,1.3,5115
"5 규모(300 ~ 499 인)","대졸이상","여","55 ~ 59",56.7,19.0,150.2,145.6,4.6,1.7,5379
"5 규모(300 ~ 499 인)","대졸이상","여","60세 ~",63.7,18.8,147.0,143.7,3.3,0.3,6030
"6 규모(500인 이상)","고졸","전체","20 ~ 24",22.7,20.5,175.1,156.0,19.1,7.3,3959
"6 규모(500인 이상)","고졸","전체","25 ~ 29",27.2,20.7,180.5,159.2,21.3,7.0,4493
"6 규모(500인 이상)","고졸","전체","30 ~ 34",32.0,20.5,178.6,157.2,21.4,8.2,4791
"6 규모(500인 이상)","고졸","전체","35 ~ 39",37.0,20.8,181.3,157.5,23.8,9.8,5227
"6 규모(500인 이상)","고졸","전체","40 ~ 44",42.1,21.1,181.5,157.6,23.9,11.1,5708
"6 규모(500인 이상)","고졸","전체","45 ~ 49",47.0,21.3,183.6,159.1,24.4,11.2,5831
"6 규모(500인 이상)","고졸","전체","50 ~ 54",52.0,21.3,185.3,160.8,24.5,10.8,6122
"6 규모(500인 이상)","고졸","전체","55 ~ 59",56.9,21.3,185.9,161.2,24.6,12.5,6675
"6 규모(500인 이상)","고졸","전체","60세 ~",62.6,21.1,177.2,163.2,14.1,6.3,3490
"6 규모(500인 이상)","고졸","남","20 ~ 24",22.8,20.6,179.7,156.9,22.8,9.6,4226
"6 규모(500인 이상)","고졸","남","25 ~ 29",27.1,21.0,186.4,160.9,25.5,8.5,4506
"6 규모(500인 이상)","고졸","남","30 ~ 34",32.0,20.9,186.1,160.4,25.7,9.8,4812
"6 규모(500인 이상)","고졸","남","35 ~ 39",37.0,21.1,186.4,158.8,27.7,12.0,5478
"6 규모(500인 이상)","고졸","남","40 ~ 44",42.1,21.3,185.9,157.9,28.0,14.3,6367
"6 규모(500인 이상)","고졸","남","45 ~ 49",47.0,21.5,188.5,159.4,29.1,14.6,6711
"6 규모(500인 이상)","고졸","남","50 ~ 54",52.1,21.4,190.1,160.8,29.2,13.7,7416
"6 규모(500인 이상)","고졸","남","55 ~ 59",56.9,21.4,190.9,161.8,29.0,15.4,7945
"6 규모(500인 이상)","고졸","남","60세 ~",62.2,20.7,180.6,162.8,17.8,8.3,4189
"6 규모(500인 이상)","고졸","여","20 ~ 24",22.5,20.3,168.6,154.7,13.9,4.0,3585
"6 규모(500인 이상)","고졸","여","25 ~ 29",27.4,20.3,171.2,156.5,14.7,4.6,4474
"6 규모(500인 이상)","고졸","여","30 ~ 34",31.9,19.9,167.3,152.4,14.9,5.9,4760
"6 규모(500인 이상)","고졸","여","35 ~ 39",36.9,20.4,172.4,155.2,17.2,6.1,4791
"6 규모(500인 이상)","고졸","여","40 ~ 44",42.1,20.7,172.1,157.1,15.0,4.4,4304
"6 규모(500인 이상)","고졸","여","45 ~ 49",47.0,20.9,173.8,158.6,15.2,4.3,4080
"6 규모(500인 이상)","고졸","여","50 ~ 54",52.0,21.1,175.3,160.8,14.5,4.6,3415
"6 규모(500인 이상)","고졸","여","55 ~ 59",56.8,21.1,172.1,159.7,12.4,4.5,3161
"6 규모(500인 이상)","고졸","여","60세 ~",63.2,21.8,171.6,163.9,7.7,3.1,2325
"6 규모(500인 이상)","전문대졸","전체","20 ~ 24",23.1,20.9,180.1,161.4,18.6,6.4,3431
"6 규모(500인 이상)","전문대졸","전체","25 ~ 29",27.2,20.8,182.9,162.0,20.9,7.0,4182
"6 규모(500인 이상)","전문대졸","전체","30 ~ 34",32.0,20.7,181.5,160.2,21.3,7.6,5121
"6 규모(500인 이상)","전문대졸","전체","35 ~ 39",36.9,20.4,177.6,156.5,21.1,8.5,6260
"6 규모(500인 이상)","전문대졸","전체","40 ~ 44",41.9,20.8,179.6,157.9,21.8,9.0,6712
"6 규모(500인 이상)","전문대졸","전체","45 ~ 49",46.8,21.1,179.7,160.6,19.1,8.0,6703
"6 규모(500인 이상)","전문대졸","전체","50 ~ 54",51.8,20.9,176.9,161.4,15.5,6.4,7639
"6 규모(500인 이상)","전문대졸","전체","55 ~ 59",56.7,21.1,177.5,161.3,16.2,7.1,7216
"6 규모(500인 이상)","전문대졸","전체","60세 ~",62.4,21.2,177.9,162.9,14.9,5.7,4687
"6 규모(500인 이상)","전문대졸","남","20 ~ 24",23.3,20.9,186.2,160.0,26.3,10.5,3848
"6 규모(500인 이상)","전문대졸","남","25 ~ 29",27.2,20.8,186.8,161.8,25.0,9.8,4603
"6 규모(500인 이상)","전문대졸","남","30 ~ 34",32.0,20.8,187.1,160.7,26.4,10.4,5604
"6 규모(500인 이상)","전문대졸","남","35 ~ 39",36.9,20.3,181.4,155.8,25.6,10.8,6747
"6 규모(500인 이상)","전문대졸","남","40 ~ 44",42.0,20.8,183.1,157.0,26.0,11.3,7263
"6 규모(500인 이상)","전문대졸","남","45 ~ 49",46.8,21.3,183.6,160.7,23.0,10.2,7061
"6 규모(500인 이상)","전문대졸","남","50 ~ 54",51.8,20.9,179.8,161.0,18.8,7.8,8500
"6 규모(500인 이상)","전문대졸","남","55 ~ 59",56.7,21.1,180.9,161.4,19.5,8.3,7898
"6 규모(500인 이상)","전문대졸","남","60세 ~",62.6,21.1,179.8,163.1,16.7,6.2,4849
"6 규모(500인 이상)","전문대졸","여","20 ~ 24",22.9,20.9,174.5,162.8,11.8,2.7,3055
"6 규모(500인 이상)","전문대졸","여","25 ~ 29",27.1,20.7,176.5,162.3,14.2,2.4,3497
"6 규모(500인 이상)","전문대졸","여","30 ~ 34",31.9,20.4,172.1,159.3,12.9,3.0,4322
"6 규모(500인 이상)","전문대졸","여","35 ~ 39",37.0,20.4,169.2,158.1,11.2,3.4,5207
"6 규모(500인 이상)","전문대졸","여","40 ~ 44",41.9,20.7,170.7,160.1,10.6,3.0,5265
"6 규모(500인 이상)","전문대졸","여","45 ~ 49",46.9,20.8,170.8,160.4,10.4,3.0,5894
"6 규모(500인 이상)","전문대졸","여","50 ~ 54",51.7,21.0,170.3,162.3,8.0,3.1,5661
"6 규모(500인 이상)","전문대졸","여","55 ~ 59",56.6,21.1,169.6,161.0,8.6,4.3,5594
"6 규모(500인 이상)","전문대졸","여","60세 ~",61.5,21.4,169.6,162.2,7.4,3.7,4009
"6 규모(500인 이상)","대졸이상","전체","20 ~ 24",23.5,20.7,173.5,161.6,11.9,2.3,3678
"6 규모(500인 이상)","대졸이상","전체","25 ~ 29",27.2,20.6,173.5,161.5,11.9,2.2,4662
"6 규모(500인 이상)","대졸이상","전체","30 ~ 34",31.9,20.4,170.7,160.3,10.5,1.7,5771
"6 규모(500인 이상)","대졸이상","전체","35 ~ 39",37.0,20.2,167.7,158.3,9.4,1.7,7259
"6 규모(500인 이상)","대졸이상","전체","40 ~ 44",41.9,20.1,167.4,156.8,10.5,2.0,8468
"6 규모(500인 이상)","대졸이상","전체","45 ~ 49",46.9,19.9,164.0,155.6,8.4,1.6,8964
"6 규모(500인 이상)","대졸이상","전체","50 ~ 54",51.9,19.7,161.0,153.9,7.1,1.3,9359
"6 규모(500인 이상)","대졸이상","전체","55 ~ 59",56.7,19.7,159.1,152.9,6.1,1.5,8700
"6 규모(500인 이상)","대졸이상","전체","60세 ~",62.9,18.6,145.9,142.1,3.8,0.5,6817
"6 규모(500인 이상)","대졸이상","남","20 ~ 24",23.8,20.7,176.2,161.5,14.7,2.6,3576
"6 규모(500인 이상)","대졸이상","남","25 ~ 29",27.3,20.5,174.6,160.8,13.7,2.5,4893
"6 규모(500인 이상)","대졸이상","남","30 ~ 34",32.0,20.4,171.9,160.3,11.6,2.0,6074
"6 규모(500인 이상)","대졸이상","남","35 ~ 39",37.0,20.3,170.1,159.4,10.7,2.0,7689
"6 규모(500인 이상)","대졸이상","남","40 ~ 44",41.9,20.2,170.6,158.4,12.1,2.3,8997
"6 규모(500인 이상)","대졸이상","남","45 ~ 49",46.9,20.1,167.5,158.0,9.5,1.8,9572
